GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres
350011,1734,844,890,0,0,0
350012,731,351,380,0,0,0
350013,810,462,348,0,0,0
350014,584,307,277,0,0,0
350015,570,346,224,0,0,0
350016,1049,590,459,0,0,0
350017,1083,694,389,0,0,0
350018,313,183,130,0,0,0
350019,525,335,190,0,0,0
3500110,702,408,294,0,0,0
3500111,849,610,239,0,0,0
3500112,709,486,223,0,0,0
3500113,664,413,251,0,0,0
3500114,661,431,230,0,0,0
3500115,723,434,289,0,0,0
3500116,461,292,169,0,0,0
3500117,881,564,317,0,0,0
3500118,741,499,242,0,0,0
3500119,1382,689,693,0,0,0
3500120,974,593,381,0,0,0
3500121,1438,817,621,0,0,0
3500122,785,450,335,0,0,0
3500123,985,586,399,0,0,0
3500124,1332,812,520,0,0,0
3500125,1008,551,457,0,0,0
3500126,1053,707,346,0,0,0
3500127,656,443,213,0,0,0
3500128,514,359,155,0,0,0
3500129,649,440,209,0,0,0
3500130,1292,756,536,0,0,0
3500131,519,439,80,0,0,0
3500132,682,519,163,0,0,0
3500133,866,674,192,0,0,0
3500134,421,319,102,0,0,0
3500135,410,303,107,0,0,0
3500136,559,447,112,0,0,0
3500137,875,610,265,0,0,0
3500138,828,629,199,0,0,0
3500139,833,577,256,0,0,0
3500140,598,449,149,0,0,0
3500141,819,584,235,0,0,0
3500142,531,386,145,0,0,0
3500143,980,722,258,0,0,0
3500144,831,630,201,0,0,0
3500145,448,337,111,0,0,0
3500146,714,565,149,0,0,0
3500147,237,186,51,0,0,0
3500148,684,543,141,0,0,0
3500149,733,574,159,0,0,0
3500150,949,686,263,0,0,0
3500151,575,465,110,0,0,0
3500152,1208,841,367,0,0,0
3500153,446,330,116,0,0,0
3500154,2446,1737,709,0,0,0
3500155,1605,1175,430,0,0,0
3500156,1186,849,337,0,0,0
3500157,1958,1173,785,0,0,0
3500158,194,124,70,0,0,0
3500159,1562,1143,419,0,0,0
3500160,1303,955,348,0,0,0
3500161,433,356,77,0,0,0
3500162,353,276,77,0,0,0
3500163,313,252,61,0,0,0
3500164,261,223,38,0,0,0
3500165,521,394,127,0,0,0
3500166,535,397,138,0,0,0
3500167,687,574,113,0,0,0
3500168,1081,576,505,0,0,0
3500170,1122,698,424,0,0,0
3500171,731,551,180,0,0,0
3500172,357,295,62,0,0,0
3500173,875,576,299,0,0,0
3500174,473,333,140,0,0,0
3500175,341,251,90,0,0,0
3500176,467,314,153,0,0,0
3500177,502,326,176,0,0,0
3500178,1040,597,443,0,0,0
3500179,1317,657,660,0,0,0
3500180,1333,720,613,0,0,0
3500181,991,530,461,0,0,0
3500182,1038,529,509,0,0,0
3500183,1324,769,555,0,0,0
3500184,1123,616,507,0,0,0
3500185,1747,819,928,0,0,0
3500186,606,384,222,0,0,0
3500187,1333,781,552,0,0,0
3500188,499,340,159,0,0,0
3500189,1392,758,634,0,0,0
3500190,743,543,200,0,0,0
3500191,773,476,297,0,0,0
3500192,664,393,271,0,0,0
3500193,624,519,105,0,0,0
3500194,199,160,39,0,0,0
3500195,294,256,38,0,0,0
3500196,581,370,211,0,0,0
3500197,877,548,329,0,0,0
3500198,657,479,178,0,0,0
3500199,763,510,253,0,0,0
35001101,550,473,77,0,0,0
35001102,330,287,43,0,0,0
35001103,454,375,79,0,0,0
35001104,154,130,24,0,0,0
35001105,211,190,21,0,0,0
35001106,599,522,77,0,0,0
35001107,485,405,80,0,0,0
35001108,341,162,179,0,0,0
35001109,38,21,17,0,0,0
35001110,703,396,307,0,0,0
35001111,1117,673,444,0,0,0
35001112,1187,619,568,0,0,0
35001113,689,372,317,0,0,0
35001114,1711,804,907,0,0,0
35001115,2087,1058,1029,0,0,0
35001116,2007,1021,986,0,0,0
35001117,1738,862,876,0,0,0
35001118,1011,513,498,0,0,0
35001119,1441,926,515,0,0,0
35001120,1153,733,420,0,0,0
35001121,731,523,208,0,0,0
35001122,306,251,55,0,0,0
35001123,527,462,65,0,0,0
35001124,299,253,46,0,0,0
35001125,443,370,73,0,0,0
35001131,228,195,33,0,0,0
35001132,256,215,41,0,0,0
35001133,328,287,41,0,0,0
35001135,427,370,57,0,0,0
35001150,941,661,280,0,0,0
35001151,629,520,109,0,0,0
35001152,541,409,132,0,0,0
35001153,579,420,159,0,0,0
35001154,991,790,201,0,0,0
35001161,390,309,81,0,0,0
35001162,520,422,98,0,0,0
35001163,338,273,65,0,0,0
35001164,381,301,80,0,0,0
35001165,387,327,60,0,0,0
35001166,314,271,43,0,0,0
35001180,332,216,116,0,0,0
35001181,891,680,211,0,0,0
35001182,437,318,119,0,0,0
35001183,844,602,242,0,0,0
35001184,454,343,111,0,0,0
35001185,883,618,265,0,0,0
35001186,816,636,180,0,0,0
35001187,647,511,136,0,0,0
35001191,387,288,99,0,0,0
35001192,466,366,100,0,0,0
35001193,421,298,123,0,0,0
35001194,483,358,125,0,0,0
35001195,342,257,85,0,0,0
35001196,315,240,75,0,0,0
35001197,387,292,95,0,0,0
35001211,249,189,60,0,0,0
35001212,411,351,60,0,0,0
35001214,424,350,74,0,0,0
35001215,323,275,48,0,0,0
35001216,481,351,130,0,0,0
35001217,119,83,36,0,0,0
35001221,632,533,99,0,0,0
35001223,393,347,46,0,0,0
35001224,268,225,43,0,0,0
35001225,135,113,22,0,0,0
35001226,200,183,17,0,0,0
35001241,388,350,38,0,0,0
35001242,468,408,60,0,0,0
35001243,542,497,45,0,0,0
35001244,610,511,99,0,0,0
35001245,479,416,63,0,0,0
35001246,308,242,66,0,0,0
35001251,390,324,66,0,0,0
35001252,442,351,91,0,0,0
35001253,695,560,135,0,0,0
35001254,625,484,141,0,0,0
35001255,628,530,98,0,0,0
35001256,478,375,103,0,0,0
35001257,5,2,3,0,0,0
35001258,358,156,202,0,0,0
35001271,527,419,108,0,0,0
35001272,418,329,89,0,0,0
35001273,645,471,174,0,0,0
35001274,389,311,78,0,0,0
35001275,883,670,213,0,0,0
35001278,392,236,156,0,0,0
35001281,438,320,118,0,0,0
35001282,633,487,146,0,0,0
35001283,267,192,75,0,0,0
35001284,442,273,169,0,0,0
35001285,366,239,127,0,0,0
35001286,741,572,169,0,0,0
35001287,368,257,111,0,0,0
35001289,1148,536,612,0,0,0
35001290,356,138,218,0,0,0
35001291,548,331,217,0,0,0
35001292,896,482,414,0,0,0
35001293,733,477,256,0,0,0
35001294,663,236,427,0,0,0
35001295,569,257,312,0,0,0
35001296,383,243,140,0,0,0
35001297,823,467,356,0,0,0
35001298,787,490,297,0,0,0
35001299,786,426,360,0,0,0
35001300,406,256,150,0,0,0
35001301,603,299,304,0,0,0
35001302,1495,663,832,0,0,0
35001303,392,245,147,0,0,0
35001304,426,210,216,0,0,0
35001305,595,386,209,0,0,0
35001306,381,212,169,0,0,0
35001307,564,275,289,0,0,0
35001308,449,190,259,0,0,0
35001311,488,367,121,0,0,0
35001312,496,372,124,0,0,0
35001313,283,202,81,0,0,0
35001314,518,287,231,0,0,0
35001315,446,267,179,0,0,0
35001316,624,375,249,0,0,0
35001317,351,199,152,0,0,0
35001318,448,372,76,0,0,0
35001321,387,268,119,0,0,0
35001322,281,193,88,0,0,0
35001323,491,367,124,0,0,0
35001324,1186,673,513,0,0,0
35001326,420,318,102,0,0,0
35001327,574,381,193,0,0,0
35001328,1018,534,484,0,0,0
35001329,440,308,132,0,0,0
35001330,365,259,106,0,0,0
35001331,320,214,106,0,0,0
35001332,587,300,287,0,0,0
35001333,909,370,539,0,0,0
35001341,414,321,93,0,0,0
35001342,286,253,33,0,0,0
35001343,520,417,103,0,0,0
35001344,666,468,198,0,0,0
35001345,954,710,244,0,0,0
35001346,444,319,125,0,0,0
35001347,491,321,170,0,0,0
35001351,351,298,53,0,0,0
35001352,447,372,75,0,0,0
35001353,316,278,38,0,0,0
35001354,445,339,106,0,0,0
35001355,468,415,53,0,0,0
35001356,392,328,64,0,0,0
35001357,296,247,49,0,0,0
35001358,936,718,218,0,0,0
35001371,661,447,214,0,0,0
35001372,317,226,91,0,0,0
35001373,371,243,128,0,0,0
35001374,428,307,121,0,0,0
35001375,857,601,256,0,0,0
35001381,411,345,66,0,0,0
35001382,368,278,90,0,0,0
35001383,467,398,69,0,0,0
35001384,523,404,119,0,0,0
35001385,466,344,122,0,0,0
35001386,354,270,84,0,0,0
35001387,403,305,98,0,0,0
35001400,310,185,125,0,0,0
35001401,483,283,200,0,0,0
35001402,535,296,239,0,0,0
35001403,415,266,149,0,0,0
35001404,603,337,266,0,0,0
35001405,477,329,148,0,0,0
35001406,374,235,139,0,0,0
35001407,747,391,356,0,0,0
35001408,500,221,279,0,0,0
35001409,945,572,373,0,0,0
35001410,577,316,261,0,0,0
35001411,542,344,198,0,0,0
35001412,215,142,73,0,0,0
35001413,652,425,227,0,0,0
35001414,292,161,131,0,0,0
35001415,298,161,137,0,0,0
35001416,391,251,140,0,0,0
35001417,502,322,180,0,0,0
35001418,385,214,171,0,0,0
35001419,916,489,427,0,0,0
35001420,955,569,386,0,0,0
35001421,719,382,337,0,0,0
35001422,1418,751,667,0,0,0
35001423,1469,648,821,0,0,0
35001424,1708,746,962,0,0,0
35001425,2022,914,1108,0,0,0
35001426,899,418,481,0,0,0
35001427,1677,766,911,0,0,0
35001428,641,367,274,0,0,0
35001429,963,454,509,0,0,0
35001430,635,305,330,0,0,0
35001431,483,311,172,0,0,0
35001432,624,429,195,0,0,0
35001433,444,303,141,0,0,0
35001434,319,218,101,0,0,0
35001435,625,366,259,0,0,0
35001436,462,303,159,0,0,0
35001437,329,233,96,0,0,0
35001438,743,534,209,0,0,0
35001439,735,487,248,0,0,0
35001440,307,180,127,0,0,0
35001441,441,288,153,0,0,0
35001442,486,341,145,0,0,0
35001443,359,257,102,0,0,0
35001444,371,266,105,0,0,0
35001445,387,201,186,0,0,0
35001446,439,280,159,0,0,0
35001447,1608,596,1012,0,0,0
35001448,1087,548,539,0,0,0
35001449,819,516,303,0,0,0
35001450,469,188,281,0,0,0
35001451,456,268,188,0,0,0
35001452,459,253,206,0,0,0
35001453,983,632,351,0,0,0
35001454,795,383,412,0,0,0
35001455,1905,1091,814,0,0,0
35001461,394,209,185,0,0,0
35001462,361,236,125,0,0,0
35001463,399,219,180,0,0,0
35001464,320,167,153,0,0,0
35001465,696,441,255,0,0,0
35001466,506,257,249,0,0,0
35001471,453,210,243,0,0,0
35001472,331,151,180,0,0,0
35001473,404,244,160,0,0,0
35001474,319,174,145,0,0,0
35001475,557,359,198,0,0,0
35001476,580,287,293,0,0,0
35001477,672,456,216,0,0,0
35001478,646,423,223,0,0,0
35001480,717,362,355,0,0,0
35001481,334,213,121,0,0,0
35001482,642,259,383,0,0,0
35001483,816,402,414,0,0,0
35001484,527,303,224,0,0,0
35001485,713,371,342,0,0,0
35001486,780,388,392,0,0,0
35001487,616,319,297,0,0,0
35001488,715,355,360,0,0,0
35001489,784,385,399,0,0,0
35001490,598,232,366,0,0,0
35001491,452,224,228,0,0,0
35001492,359,198,161,0,0,0
35001493,502,249,253,0,0,0
35001494,442,233,209,0,0,0
35001495,659,366,293,0,0,0
35001496,423,191,232,0,0,0
35001497,535,261,274,0,0,0
35001498,729,458,271,0,0,0
35001499,518,279,239,0,0,0
35001500,733,328,405,0,0,0
35001502,669,379,290,0,0,0
35001503,401,223,178,0,0,0
35001504,360,229,131,0,0,0
35001505,417,224,193,0,0,0
35001506,445,255,190,0,0,0
35001507,416,209,207,0,0,0
35001508,376,207,169,0,0,0
35001509,291,167,124,0,0,0
35001510,743,387,356,0,0,0
35001511,586,262,324,0,0,0
35001512,702,321,381,0,0,0
35001513,851,426,425,0,0,0
35001514,721,377,344,0,0,0
35001515,487,194,293,0,0,0
35001516,898,483,415,0,0,0
35001517,509,230,279,0,0,0
35001518,740,349,391,0,0,0
35001519,324,171,153,0,0,0
35001520,875,388,487,0,0,0
35001521,686,345,341,0,0,0
35001522,985,463,522,0,0,0
35001523,559,275,284,0,0,0
35001524,357,151,206,0,0,0
35001525,655,352,303,0,0,0
35001526,754,315,439,0,0,0
35001527,303,101,202,0,0,0
35001528,312,142,170,0,0,0
35001529,1026,574,452,0,0,0
35001530,766,402,364,0,0,0
35001531,506,314,192,0,0,0
35001532,542,292,250,0,0,0
35001533,441,259,182,0,0,0
35001534,615,337,278,0,0,0
35001535,447,276,171,0,0,0
35001536,339,189,150,0,0,0
35001537,836,436,400,0,0,0
35001538,751,409,342,0,0,0
35001539,971,524,447,0,0,0
35001540,750,379,371,0,0,0
35001541,1473,526,947,0,0,0
35001542,524,324,200,0,0,0
35001543,393,252,141,0,0,0
35001544,662,371,291,0,0,0
35001545,553,300,253,0,0,0
35001546,651,280,371,0,0,0
35001547,573,320,253,0,0,0
35001548,867,424,443,0,0,0
35001549,706,380,326,0,0,0
35001550,590,327,263,0,0,0
35001551,173,117,56,0,0,0
35001552,833,442,391,0,0,0
35001553,1639,696,943,0,0,0
35001554,459,250,209,0,0,0
35001555,477,242,235,0,0,0
35001556,499,227,272,0,0,0
35001557,1795,733,1062,0,0,0
35001558,714,355,359,0,0,0
35001559,1081,575,506,0,0,0
35001560,1067,437,630,0,0,0
35001561,833,426,407,0,0,0
35001562,1044,608,436,0,0,0
35001563,855,361,494,0,0,0
35001564,434,191,243,0,0,0
35001565,561,270,291,0,0,0
35001566,972,434,538,0,0,0
35001567,100,43,57,0,0,0
35001568,1037,351,686,0,0,0
35001569,1294,623,671,0,0,0
35001570,533,299,234,0,0,0
35001571,929,488,441,0,0,0
35001572,354,172,182,0,0,0
35001573,848,386,462,0,0,0
35001601,731,356,375,0,0,0
35001602,1496,575,921,0,0,0
35001603,2314,1110,1204,0,0,0
350031,427,156,271,0,0,0
350032,409,113,296,0,0,0
350033,326,134,192,0,0,0
350034,237,75,162,0,0,0
350035,538,159,379,0,0,0
350036,125,27,98,0,0,0
350051,404,100,304,0,0,0
350052,418,128,290,0,0,0
350053,506,139,367,0,0,0
350054,434,141,293,0,0,0
350055,1022,240,782,0,0,0
350056,512,187,325,0,0,0
350057,614,159,455,0,0,0
350059,695,180,515,0,0,0
3500510,528,89,439,0,0,0
3500511,832,195,637,0,0,0
3500512,326,65,261,0,0,0
3500513,409,196,213,0,0,0
3500514,307,114,193,0,0,0
3500515,309,122,187,0,0,0
3500516,474,222,252,0,0,0
3500521,965,252,713,0,0,0
3500522,396,138,258,0,0,0
3500523,346,134,212,0,0,0
3500524,218,112,106,0,0,0
3500525,259,120,139,0,0,0
3500531,479,209,270,0,0,0
3500532,216,135,81,0,0,0
3500533,321,150,171,0,0,0
3500534,240,116,124,0,0,0
3500535,352,134,218,0,0,0
3500536,512,157,355,0,0,0
3500541,747,185,562,0,0,0
3500542,268,157,111,0,0,0
3500543,330,185,145,0,0,0
3500544,19,5,14,0,0,0
3500545,20,5,15,0,0,0
3500546,93,23,70,0,0,0
3500547,12,3,9,0,0,0
3500551,239,149,90,0,0,0
3500552,308,152,156,0,0,0
3500561,237,185,52,0,0,0
3500562,272,194,78,0,0,0
3500563,652,461,191,0,0,0
3500571,239,94,145,0,0,0
3500572,708,278,430,0,0,0
3500573,288,113,175,0,0,0
3500581,234,99,135,0,0,0
3500582,343,134,209,0,0,0
3500583,292,111,181,0,0,0
3500584,428,196,232,0,0,0
3500585,322,112,210,0,0,0
3500590,414,205,209,0,0,0
3500591,554,234,320,0,0,0
3500592,103,47,56,0,0,0
3500593,654,255,399,0,0,0
3500594,276,126,150,0,0,0
35005101,805,260,545,0,0,0
35005102,606,233,373,0,0,0
35005103,211,61,150,0,0,0
35005104,82,2,80,0,0,0
350061,93,25,68,0,0,0
350062,213,165,48,0,0,0
350063,99,66,33,0,0,0
350064,307,83,224,0,0,0
350065,1015,781,234,0,0,0
350066,111,60,51,0,0,0
350067,454,268,186,0,0,0
350068,490,320,170,0,0,0
350069,786,470,316,0,0,0
3500610,359,203,156,0,0,0
3500611,476,288,188,0,0,0
3500612,499,264,235,0,0,0
3500613,269,181,88,0,0,0
3500614,457,188,269,0,0,0
3500615,808,460,348,0,0,0
3500616,297,148,149,0,0,0
3500617,641,586,55,0,0,0
3500618,190,142,48,0,0,0
3500619,181,83,98,0,0,0
3500620,384,318,66,0,0,0
3500621,209,181,28,0,0,0
3500622,203,183,20,0,0,0
3500623,62,58,4,0,0,0
3500624,216,192,24,0,0,0
3500625,139,114,25,0,0,0
350071,1219,580,639,0,0,0
350072,310,182,128,0,0,0
350073,253,137,116,0,0,0
350074,300,165,135,0,0,0
350075,491,257,234,0,0,0
350077,234,123,111,0,0,0
3500710,106,34,72,0,0,0
3500711,142,88,54,0,0,0
3500712,197,127,70,0,0,0
3500713,112,58,54,0,0,0
3500714,199,115,84,0,0,0
3500715,336,150,186,0,0,0
3500716,629,381,248,0,0,0
3500717,289,199,90,0,0,0
3500718,103,75,28,0,0,0
3500719,132,113,19,0,0,0
3500720,319,244,75,0,0,0
3500721,461,280,181,0,0,0
3500722,463,182,281,0,0,0
350091,110,20,90,0,0,0
350092,147,16,131,0,0,0
350093,113,18,95,0,0,0
350094,422,64,358,0,0,0
350095,249,72,177,0,0,0
350096,207,181,26,0,0,0
350097,385,290,95,0,0,0
350098,464,284,180,0,0,0
350099,480,245,235,0,0,0
3500910,258,42,216,0,0,0
3500911,834,281,553,0,0,0
3500912,571,224,347,0,0,0
3500913,419,102,317,0,0,0
3500914,479,123,356,0,0,0
3500915,458,151,307,0,0,0
3500916,40,6,34,0,0,0
3500917,732,177,555,0,0,0
3500918,1139,275,864,0,0,0
3500919,958,208,750,0,0,0
3500920,418,181,237,0,0,0
3500921,475,184,291,0,0,0
3500922,193,95,98,0,0,0
3500923,451,97,354,0,0,0
3500924,763,230,533,0,0,0
3500925,210,163,47,0,0,0
3500926,173,92,81,0,0,0
3500927,106,52,54,0,0,0
3500928,168,88,80,0,0,0
3500929,197,86,111,0,0,0
3500930,286,65,221,0,0,0
3500931,253,93,160,0,0,0
3500932,312,70,242,0,0,0
3500933,442,119,323,0,0,0
3500934,100,10,90,0,0,0
3500935,418,77,341,0,0,0
3500936,175,24,151,0,0,0
3500937,664,165,499,0,0,0
350111,47,4,43,0,0,0
350112,271,49,222,0,0,0
350113,170,77,93,0,0,0
350114,76,56,20,0,0,0
350131,295,148,147,0,0,0
350132,294,138,156,0,0,0
350133,231,133,98,0,0,0
350134,575,428,147,0,0,0
350135,933,541,392,0,0,0
350136,339,137,202,0,0,0
350137,518,257,261,0,0,0
350138,566,457,109,0,0,0
350139,208,172,36,0,0,0
3501310,441,331,110,0,0,0
3501311,545,455,90,0,0,0
3501312,955,736,219,0,0,0
3501313,1331,1217,114,0,0,0
3501314,1112,532,580,0,0,0
3501315,1020,655,365,0,0,0
3501316,474,351,123,0,0,0
3501317,586,370,216,0,0,0
3501318,728,491,237,0,0,0
3501319,869,419,450,0,0,0
3501320,660,371,289,0,0,0
3501321,745,287,458,0,0,0
3501322,812,426,386,0,0,0
3501323,464,324,140,0,0,0
3501324,508,318,190,0,0,0
3501325,369,214,155,0,0,0
3501326,920,456,464,0,0,0
3501327,441,313,128,0,0,0
3501328,570,436,134,0,0,0
3501329,255,202,53,0,0,0
3501330,428,289,139,0,0,0
3501331,440,276,164,0,0,0
3501332,199,153,46,0,0,0
3501333,508,298,210,0,0,0
3501334,770,515,255,0,0,0
3501335,264,213,51,0,0,0
3501336,201,143,58,0,0,0
3501337,399,283,116,0,0,0
3501338,600,431,169,0,0,0
3501339,417,280,137,0,0,0
3501340,633,379,254,0,0,0
3501341,228,176,52,0,0,0
3501342,239,175,64,0,0,0
3501343,325,226,99,0,0,0
3501344,404,272,132,0,0,0
3501345,434,295,139,0,0,0
3501346,353,241,112,0,0,0
3501347,446,310,136,0,0,0
3501348,563,402,161,0,0,0
3501349,375,235,140,0,0,0
3501350,253,183,70,0,0,0
3501351,442,266,176,0,0,0
3501352,774,478,296,0,0,0
3501353,542,379,163,0,0,0
3501354,664,425,239,0,0,0
3501355,708,415,293,0,0,0
3501356,891,513,378,0,0,0
3501357,506,287,219,0,0,0
3501358,598,382,216,0,0,0
3501359,1470,704,766,0,0,0
3501360,149,84,65,0,0,0
3501361,834,504,330,0,0,0
3501362,831,432,399,0,0,0
3501363,748,355,393,0,0,0
3501364,248,127,121,0,0,0
3501365,1506,899,607,0,0,0
3501366,984,543,441,0,0,0
3501367,1251,696,555,0,0,0
3501368,395,232,163,0,0,0
3501369,517,310,207,0,0,0
3501370,358,222,136,0,0,0
3501371,559,281,278,0,0,0
3501372,316,158,158,0,0,0
3501373,947,504,443,0,0,0
3501374,372,170,202,0,0,0
3501375,669,338,331,0,0,0
3501376,255,139,116,0,0,0
3501377,421,233,188,0,0,0
3501378,1094,658,436,0,0,0
3501379,495,335,160,0,0,0
3501380,498,431,67,0,0,0
3501381,160,79,81,0,0,0
3501382,445,332,113,0,0,0
3501383,1172,629,543,0,0,0
3501384,571,276,295,0,0,0
3501385,563,280,283,0,0,0
3501386,1142,567,575,0,0,0
3501387,907,374,533,0,0,0
3501388,227,139,88,0,0,0
3501389,553,284,269,0,0,0
3501390,476,279,197,0,0,0
3501391,441,251,190,0,0,0
3501392,163,131,32,0,0,0
3501393,164,111,53,0,0,0
3501394,344,249,95,0,0,0
3501395,134,68,66,0,0,0
3501396,621,313,308,0,0,0
3501397,830,732,98,0,0,0
3501398,452,209,243,0,0,0
3501399,867,446,421,0,0,0
35013100,555,249,306,0,0,0
35013101,723,437,286,0,0,0
35013102,1558,754,804,0,0,0
35013103,604,341,263,0,0,0
35013104,420,235,185,0,0,0
35013105,1086,589,497,0,0,0
35013106,1133,581,552,0,0,0
35013107,619,280,339,0,0,0
35013108,754,383,371,0,0,0
35013109,975,517,458,0,0,0
35013110,795,397,398,0,0,0
35013111,78,40,38,0,0,0
35013112,723,326,397,0,0,0
35013113,622,287,335,0,0,0
35013114,740,345,395,0,0,0
35013115,353,118,235,0,0,0
350151,542,130,412,0,0,0
350152,735,472,263,0,0,0
350153,296,102,194,0,0,0
350154,918,175,743,0,0,0
350155,867,142,725,0,0,0
350156,683,164,519,0,0,0
350157,931,199,732,0,0,0
350158,471,64,407,0,0,0
350159,474,247,227,0,0,0
3501510,461,359,102,0,0,0
3501511,258,195,63,0,0,0
3501512,120,82,38,0,0,0
3501513,504,329,175,0,0,0
3501514,265,169,96,0,0,0
3501515,382,226,156,0,0,0
3501516,590,258,332,0,0,0
3501517,646,226,420,0,0,0
3501518,566,225,341,0,0,0
3501519,536,179,357,0,0,0
3501520,430,181,249,0,0,0
3501521,321,149,172,0,0,0
3501523,466,237,229,0,0,0
3501525,300,111,189,0,0,0
