GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2018_gov,Dem_2018_gov,Rep_2018_gov,Tot_2018_ltg,Dem_2018_ltg,Rep_2018_ltg,Tot_2018_sen,Dem_2018_sen,Rep_2018_sen,Tot_2018_ag,Dem_2018_ag,Rep_2018_ag,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres
440070131012,724,377,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070131013,545,274,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070131021,996,466,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070131022,785,384,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070131023,1007,542,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070132011,460,207,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070132012,698,314,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070132013,827,386,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070132014,473,230,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070132021,1127,558,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070132022,1242,543,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070132023,1102,525,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070133001,710,376,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070133002,634,335,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070133003,613,314,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070133004,608,312,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070134001,475,364,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070134002,570,414,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070134003,343,237,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070134004,730,502,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070135001,444,348,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070135002,239,188,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070135003,290,228,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070135004,319,241,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070135005,830,598,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070136001,561,403,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070136002,260,180,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070136003,553,392,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070137011,433,311,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070137012,441,301,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070137013,363,238,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070137014,480,316,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070137021,419,295,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070137022,511,361,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070137023,419,284,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070138001,479,303,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070138002,495,313,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070138003,416,264,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070138004,486,319,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070138005,615,397,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070139001,449,237,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070139002,282,162,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070139003,470,259,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070140001,482,327,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070140002,543,372,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070140003,728,494,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070140004,359,214,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070140005,413,252,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070141001,511,341,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070141002,347,232,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070141003,299,215,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070141004,363,248,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070142001,345,203,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070142002,1299,740,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070142003,497,284,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070143001,307,180,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070143002,843,455,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070143003,777,416,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070143004,727,389,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070144001,1008,541,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070144002,284,158,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070144003,480,274,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070145011,1313,654,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070145012,498,257,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070145013,1071,560,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070145021,952,488,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070145022,890,495,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070145023,489,301,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070146001,564,316,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070146002,1915,906,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070146003,1272,683,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070147001,467,301,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070147002,502,329,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070147003,330,227,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070147004,386,231,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070147005,329,202,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070147006,445,278,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070148001,981,587,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070148002,936,502,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070148003,738,413,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070150001,694,507,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070150002,873,616,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070151001,426,397,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070151002,326,287,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070151003,302,268,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070152001,506,409,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070152002,210,172,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070153001,320,250,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070153002,256,198,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070154001,226,169,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070154002,356,271,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070155001,337,237,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070155002,312,220,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070155003,418,300,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070155004,268,189,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070156001,254,175,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070156002,213,153,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070156003,315,235,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070157001,444,280,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070157002,539,361,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070157003,575,371,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070157004,207,142,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070158001,392,264,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070158002,328,227,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070158003,285,194,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070158004,303,209,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070158005,295,209,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070159001,296,214,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070159002,272,191,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070159003,294,207,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070159004,225,166,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070160001,227,186,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070160002,282,213,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070160003,444,344,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070161001,171,138,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070161002,166,136,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070161003,308,260,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070161004,318,269,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070163001,492,337,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070163002,494,336,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070163003,286,196,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070164001,599,493,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070164002,463,373,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070164003,169,147,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070165001,634,515,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070165002,574,458,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070165003,432,345,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070166001,715,581,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070167001,412,326,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070167002,559,436,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070168001,441,301,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070168002,366,242,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070168003,561,374,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070169001,353,231,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070169002,392,256,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070169003,426,278,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070170001,418,287,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070170002,950,654,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070170003,252,170,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070170004,356,240,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070171001,331,246,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070171002,268,205,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070171003,793,610,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070171004,290,215,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070173001,413,247,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070173002,555,345,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070173003,261,153,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070174001,396,278,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070174002,232,163,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070174003,334,237,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070175001,325,221,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070175002,374,250,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070175003,435,271,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070176001,315,219,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070176002,429,290,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070177001,468,271,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070177002,474,290,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070177003,406,259,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070178001,331,192,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070178002,279,185,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070178003,213,148,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070179001,152,101,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070179002,283,188,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070179003,289,192,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070180001,286,204,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070180002,248,176,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070180003,194,136,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070181001,245,180,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070181002,424,300,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070182001,427,294,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070182002,299,203,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070183001,500,319,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070184001,640,417,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070184002,408,252,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070184003,456,308,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070184004,437,269,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070184005,631,421,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070185001,229,142,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070185002,581,355,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440070185003,316,202,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090415001,936,669,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090415002,124,89,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090501021,711,427,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090501022,549,279,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090501031,841,501,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090501032,323,195,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090501033,555,345,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090501034,407,253,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090501035,506,286,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090501041,1722,936,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090501042,706,371,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090503011,1221,647,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090503012,579,338,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090503013,863,489,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090503021,621,386,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090503022,535,321,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090503023,530,323,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090504011,927,515,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090504012,1693,867,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090504021,458,285,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090504022,554,326,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090504023,794,472,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090505001,1385,745,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090505002,538,284,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090505003,1353,734,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090506001,718,396,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090506002,887,507,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090506003,1087,632,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090506004,1318,738,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090507001,926,520,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090507002,521,285,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090507003,1024,574,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090507004,583,325,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090507005,464,253,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090507006,523,290,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090508011,540,327,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090508012,508,308,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090508013,471,290,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090508014,473,298,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090508015,346,211,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090508021,819,486,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090508022,1144,655,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090509011,690,402,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090509012,1240,724,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090509013,903,503,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090509021,586,340,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090509022,1076,591,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090509023,738,409,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090509024,708,354,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090510001,330,156,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090510002,220,120,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090510003,150,71,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090510004,165,84,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090510005,292,161,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090511011,148,81,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090511012,371,206,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090511013,1145,682,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090511014,1006,625,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090511021,1345,824,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090511022,182,104,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090511023,258,148,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090512011,574,413,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090512012,1587,1069,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090512021,800,577,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090512022,429,309,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090512023,517,352,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090512024,560,403,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090513021,398,222,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090513022,288,181,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090513023,264,166,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090513024,14,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090513025,692,435,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090513026,900,528,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090513041,1195,735,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090513051,1697,1074,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090513052,777,483,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090513061,1234,788,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090513062,555,368,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090513063,1527,1021,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090514001,263,203,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090515021,633,373,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090515022,309,173,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090515023,929,538,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090515024,1178,779,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090515025,933,597,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090515031,518,314,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090515032,743,500,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090515033,880,506,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090515041,555,303,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090515042,503,280,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090515043,415,228,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440090515044,684,392,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440099901000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440099902000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0